Length,B.n,time,angle_value
1.8406615157584418,0.6093910526375376,0.03325,199.75
1.842968109136585,0.6140762622596432,0.033291666666666664,200.0
1.8452747025147285,0.6186562530754833,0.03333333333333333,200.25
1.847581295892872,0.6231302403272105,0.033375,200.5
1.8498878892710153,0.6274974574201405,0.033416666666666664,200.75
1.8521944826491588,0.6317571560541075,0.03345833333333333,201.0
1.8545010760273022,0.6359086063516795,0.0335,201.25
1.8568076694054456,0.6399510969832194,0.033541666666666664,201.5
1.859114262783589,0.6438839352887686,0.03358333333333333,201.75
1.8614208561617325,0.6477064473967294,0.033625,202.0
1.863727449539876,0.6514179783393308,0.033666666666666664,202.25
1.8660340429180193,0.6550178921648527,0.03370833333333333,202.5
1.8683406362961628,0.6585055720465934,0.03375,202.75
1.870647229674306,0.66188042038856,0.033791666666666664,203.0
1.8729538230524494,0.6651418589278627,0.03383333333333333,203.25
1.8752604164305928,0.6682893288337975,0.033875,203.5
1.8775670098087363,0.6713222908036,0.033916666666666664,203.75
1.8798736031868797,0.6742402251548494,0.03395833333333333,204.0
1.8821801965650231,0.677042631914517,0.033999999999999996,204.25
1.8844867899431665,0.6797290309046309,0.034041666666666665,204.5
1.88679338332131,0.6822989618245537,0.034083333333333334,204.75
1.8890999766994534,0.684751984329853,0.034124999999999996,205.0
