Length,B.n,time
1.1094714148869806,0.04739116943988082,0.020041666666666666
1.1117780082651239,0.04807003264158599,0.02008333333333333
1.1140846016432673,0.04848747738987125,0.020125
1.1163911950214107,0.04779831672059236,0.020166666666666666
1.1186977883995541,0.04692490195246118,0.02020833333333333
1.1210043817776976,0.0471504665583056,0.02025
1.123310975155841,0.04788000614409393,0.020291666666666666
1.1256175685339844,0.0475274015747312,0.02033333333333333
1.1279241619121279,0.04628526394379214,0.020375
1.1302307552902713,0.04598085952164142,0.020416666666666666
1.1325373486684147,0.04695436751678286,0.020458333333333332
1.1348439420465581,0.04727233163580497,0.0205
1.1371505354247016,0.04597831273962973,0.020541666666666666
1.1394571288028448,0.04498878205348933,0.020583333333333332
1.1417637221809882,0.0460075042391985,0.020625
1.1440703155591316,0.04730427735935007,0.020666666666666667
1.146376908937275,0.04608565634794366,0.020708333333333332
1.1486835023154185,0.04307369303555194,0.020749999999999998
1.150990095693562,0.04163755743583242,0.020791666666666667
1.1532966890717053,0.042202497897898,0.020833333333333332
1.1556032824498488,0.04049533260221008,0.020874999999999998
1.1579098758279922,0.03241398051616424,0.020916666666666667
1.1602164692061356,0.01807200613305978,0.020958333333333332
1.162523062584279,-0.0004634924042472296,0.020999999999999998
1.1648296559624225,-0.02273754032792832,0.021041666666666667
1.1671362493405657,-0.04869390099033251,0.021083333333333332
1.1694428427187091,-0.07636905973219314,0.021124999999999998
1.1717494360968526,-0.1048514934126841,0.021166666666666667
1.174056029474996,-0.1384883035170373,0.021208333333333333
1.1763626228531394,-0.1831373538857102,0.021249999999999998
1.1786692162312828,-0.2370756458780406,0.021291666666666667
1.1809758096094263,-0.2902549966954531,0.021333333333333333
1.1832824029875697,-0.3355051503292176,0.021374999999999998
1.1855889963657131,-0.3767839809697945,0.021416666666666667
1.1878955897438566,-0.4220580575059505,0.021458333333333333
1.190202183122,-0.4706844167315749,0.0215
1.1925087765001434,-0.513883277094325,0.021541666666666667
1.1948153698782868,-0.5475327822849028,0.021583333333333333
1.19712196325643,-0.5778532832760095,0.021625
1.1994285566345735,-0.6113390734207915,0.021666666666666667
1.201735150012717,-0.6443136848837947,0.021708333333333333
1.2040417433908603,-0.6679967426865348,0.02175
1.2063483367690038,-0.6813969073543231,0.021791666666666668
1.2086549301471472,-0.6928355788297327,0.021833333333333333
1.2109615235252906,-0.7083791328651979,0.021875
1.213268116903434,-0.7245472030704473,0.021916666666666668
1.2155747102815775,-0.735045203049451,0.021958333333333333
1.217881303659721,-0.740241688875449,0.022
1.2201878970378643,-0.7457070039098445,0.022041666666666664
1.2224944904160078,-0.7537733627980407,0.022083333333333333
1.224801083794151,-0.7614637767036057,0.022125
1.2271076771722944,-0.766605228267904,0.022166666666666664
1.2294142705504378,-0.7715073876616491,0.022208333333333333
1.2317208639285813,-0.7789071632206747,0.02225
1.2340274573067247,-0.7874083818305053,0.022291666666666664
1.2363340506848681,-0.7934682902943917,0.022333333333333334
1.2386406440630116,-0.7962008474370937,0.022375
1.240947237441155,-0.7976729822540904,0.022416666666666665
1.2432538308192984,-0.7991973297790661,0.022458333333333334
1.2455604241974418,-0.7997762667238717,0.0225
1.2478670175755853,-0.7983726938315612,0.022541666666666665
1.2501736109537287,-0.7957384748124314,0.022583333333333334
1.252480204331872,-0.7932147706450071,0.022625
1.2547867977100153,-0.7909878750132056,0.022666666666666665
1.2570933910881588,-0.7884438605219044,0.022708333333333334
1.2593999844663022,-0.7855800704422734,0.02275
1.2617065778444456,-0.7833260343792657,0.022791666666666665
1.264013171222589,-0.7827478278553875,0.022833333333333334
1.2663197646007325,-0.784254602820711,0.022875
1.268626357978876,-0.787223928569026,0.022916666666666665
1.2709329513570193,-0.7902576996381054,0.022958333333333334
1.2732395447351628,-0.7923602332496168,0.023
1.2755461381133062,-0.794044775041097,0.023041666666666665
1.2778527314914496,-0.7965983716894077,0.023083333333333334
1.2801593248695928,-0.8000391364680264,0.023125
1.2824659182477363,-0.8027335929689557,0.023166666666666665
1.2847725116258797,-0.8035216455619677,0.023208333333333334
1.2870791050040231,-0.8031216080891417,0.02325
1.2893856983821665,-0.8025015144040603,0.023291666666666665
1.29169229176031,-0.8009630984067927,0.02333333333333333
1.2939988851384534,-0.7973810068248756,0.023375
1.2963054785165968,-0.792627831031803,0.023416666666666665
1.2986120718947403,-0.7888382582629757,0.02345833333333333
1.3009186652728837,-0.7864898261763904,0.0235
1.3032252586510271,-0.7843566274678292,0.023541666666666666
1.3055318520291705,-0.7824937029582766,0.02358333333333333
1.3078384454073138,-0.7825931014955488,0.023625
1.3101450387854572,-0.784345358483605,0.023666666666666666
1.3124516321636006,-0.7844125529983033,0.02370833333333333
1.314758225541744,-0.7813811035595872,0.02375
1.3170648189198875,-0.7790106510022753,0.023791666666666666
1.319371412298031,-0.780627664315999,0.02383333333333333
1.3216780056761743,-0.782104825798748,0.023875
1.3239845990543178,-0.7761308172595552,0.023916666666666666
1.3262911924324612,-0.7637935451303806,0.02395833333333333
1.3285977858106046,-0.7547024756677109,0.024
1.330904379188748,-0.7507999180021327,0.024041666666666666
1.3332109725668915,-0.7354963476209023,0.02408333333333333
1.335517565945035,-0.6877738201835055,0.024125
1.337824159323178,-0.6075029674942743,0.024166666666666666
1.3401307527013215,-0.5195528494423728,0.02420833333333333
1.342437346079465,-0.4498942676691916,0.02425
1.3447439394576084,-0.4031490786571596,0.024291666666666666
1.3470505328357518,-0.3674080462608748,0.024333333333333332
1.3493571262138953,-0.3347864157674644,0.024375
1.3516637195920387,-0.3085072967035111,0.024416666666666666
1.353970312970182,-0.2913900838128613,0.024458333333333332
1.3562769063483255,-0.2775538224188491,0.024499999999999997
1.358583499726469,-0.2602294873027916,0.024541666666666666
1.3608900931046124,-0.2417490095407863,0.024583333333333332
1.3631966864827558,-0.2294692850400147,0.024624999999999998
1.365503279860899,-0.2245244529398648,0.024666666666666667
1.3678098732390425,-0.2208486749639224,0.024708333333333332
1.370116466617186,-0.2146885399814774,0.024749999999999998
1.3724230599953293,-0.2089595783825901,0.024791666666666667
1.3747296533734727,-0.206735495546008,0.024833333333333332
1.3770362467516162,-0.2058214409727322,0.024874999999999998
1.3793428401297596,-0.2031009336601015,0.024916666666666667
1.381649433507903,-0.2003035769403276,0.024958333333333332
1.3839560268860465,-0.2009485425496458,0.024999999999999998
1.38626262026419,-0.2038156184493234,0.025041666666666667
